Date,data,median,LB,UB
01-01-2020,15.933,14.933,14.933,14.933
02-01-2020,16.268,16.1043066136274,15.0923531874214,17.1094343914946
03-01-2020,16.446,16.9360710880237,16.0123985550954,17.8567025345136
04-01-2020,16.951,17.4617613817987,16.5770024701237,18.3384299216985
05-01-2020,17.745,17.8306655045448,16.9654686632722,18.7184532811401
06-01-2020,18.32,18.1569404233224,17.2792774360579,19.0309749067398
07-01-2020,18.657,18.4046548098338,17.5318217663106,19.2889680958637
08-01-2020,18.892,18.6632665514265,17.7951904482653,19.530304684983
09-01-2020,19.11,18.8918282816669,18.0228038744776,19.7239422112301
10-01-2020,19.318,19.1179046977884,18.2296510972974,19.9928139347719
11-01-2020,19.379,19.3451471759023,18.5054418335499,20.1978731311164
12-01-2020,19.573,19.5645155732161,18.7131567432172,20.4185652773484
01-01-2021,19.908,19.7608538923842,18.9120453021633,20.6370725339717
02-01-2021,19.986,19.9742946406854,19.1218875882472,20.828136727747
03-01-2021,20.402,20.1790871378761,19.3206482931437,21.0309717789071
04-01-2021,20.729,20.3745567707465,19.5022606364653,21.2062650550342
05-01-2021,20.484,20.5766500065863,19.7211437746551,21.4351930910251
06-01-2021,20.446,20.7658910438921,19.9222919745002,21.6337248981373
07-01-2021,20.658,20.9376767389444,20.1102886323652,21.7931575006502
08-01-2021,21.035,21.1336966570148,20.2534496896662,21.969022182876
09-01-2021,21.267,21.2898174434893,20.4284438827635,22.1541800524675
10-01-2021,21.49,21.4544964148075,20.6059138187254,22.3072342497144
11-01-2021,21.798,21.6100864481818,20.7425073807526,22.4656639580534
12-01-2021,21.978,21.7377319075502,20.86996417156,22.5725693107841
01-01-2022,22.176,21.8607975511862,21.006850341123,22.7218862550979
02-01-2022,22.362,21.9713966794543,21.1206721767679,22.8241765371701
03-01-2022,22.297,22.0639444002326,21.2160247260083,22.9374837352988
04-01-2022,21.956,22.1347988868006,21.2863034865831,22.9566019678224
05-01-2022,21.817,22.1734250392298,21.3484731322242,23.0242370637654
06-01-2022,21.795,22.2280339930173,21.3431515709063,23.076509367199
07-01-2022,21.713,22.2449319659106,21.3949079573961,23.0930056782359
08-01-2022,21.621,22.2518172581188,21.3885032337863,23.1055099725655
09-01-2022,21.522,22.2099316825987,21.3806157336287,23.0727826989752
10-01-2022,21.596,22.1545920190672,21.3175063795619,23.0117527768152
11-01-2022,21.614,22.0847661115541,21.2273993628789,22.9142164226436
12-01-2022,21.702,21.9895521904035,21.1421050721054,22.8836915237524
01-01-2023,21.597,21.877681014757,21.0330604410684,22.7151204845514
02-01-2023,21.511,21.7485068870453,20.9147953868216,22.5922673940534
