Date,data,median,LB,UB
01-01-2020,15.933,13.933,13.933,13.933
02-01-2020,16.268,15.4106144700093,14.3028233846428,16.5451498902248
03-01-2020,16.446,16.6225774076093,15.4900444499231,17.724933302402
04-01-2020,16.951,17.3029423207263,16.2175977280567,18.4114724459705
05-01-2020,17.745,17.8161293394738,16.6791294464191,18.9034686864
06-01-2020,18.32,18.1854351126253,17.0616867847038,19.3212579712564
07-01-2020,18.657,18.5073894906812,17.4036081637988,19.6035063814361
08-01-2020,18.892,18.7921629968631,17.7074731976388,19.909327182022
09-01-2020,19.11,19.0632636765631,17.9480589313775,20.1552229976235
10-01-2020,19.318,19.3034309356839,18.2368542019,20.3939163448246
11-01-2020,19.379,19.5130757835247,18.4428276910941,20.6097783732367
12-01-2020,19.573,19.7257029651899,18.5981177879045,20.7871162806093
01-01-2021,19.908,19.9391492303236,18.882073701266,21.0004909354605
02-01-2021,19.986,20.1180650803131,19.0440616012695,21.2270928712005
03-01-2021,20.402,20.3000565721732,19.213935103101,21.3619759622263
04-01-2021,20.729,20.4743187782177,19.4040396978073,21.5609767478131
05-01-2021,20.484,20.6479872377738,19.580338905186,21.7010561362045
06-01-2021,20.446,20.8068452427736,19.732397574918,21.9118238771589
07-01-2021,20.658,20.989410771093,19.9089914989902,22.0681147794858
08-01-2021,21.035,21.1387261526177,20.0849327358233,22.2257598216935
09-01-2021,21.267,21.2975059784785,20.1742607037477,22.3757505798384
10-01-2021,21.49,21.4405984961579,20.3665073927315,22.5186648493289
11-01-2021,21.798,21.5807639460593,20.478855246217,22.6375534423714
12-01-2021,21.978,21.6794035566493,20.6130206827496,22.7518084960355
01-01-2022,22.176,21.8018511809294,20.6827827285423,22.9085017636364
02-01-2022,22.362,21.8943780971524,20.7686703883909,22.9604382228259
03-01-2022,22.297,21.9758572031195,20.8811257644349,23.0800228191216
04-01-2022,21.956,22.0609981755182,20.9474353608509,23.1251807365696
05-01-2022,21.817,22.1100620266152,21.000811865789,23.2079510374153
06-01-2022,21.795,22.1314791517959,21.0664925940843,23.2147795885488
07-01-2022,21.713,22.1591137240192,21.0993785932529,23.214243070056
08-01-2022,21.621,22.1678559165677,21.0992342860717,23.2734904069123
09-01-2022,21.522,22.136694953737,21.0585145889473,23.2037638552424
10-01-2022,21.596,22.0926088362313,21.0271512152007,23.1916236984102
11-01-2022,21.614,22.0315512221794,20.9255960009067,23.1356778198282
12-01-2022,21.702,21.9566867197639,20.8658254514239,23.0356276154771
01-01-2023,21.597,21.8376494014669,20.759973599895,22.9164974246484
02-01-2023,21.511,21.7257225855652,20.6390095617614,22.8132066704067
03-01-2023,21.502,21.5949285950346,20.5022070937478,22.6567906979674
04-01-2023,21.592,21.414112388031,20.3595058167753,22.5035197675953
05-01-2023,21.598,21.2360344562476,20.1470318373254,22.3140617383807
06-01-2023,21.529,21.0191366355716,19.9573158109862,22.0839368017049
07-01-2023,21.375,20.7998952858159,19.7288212802533,21.8686324994647
08-01-2023,21.249,20.5721238882329,19.5044153425307,21.6483511044335
09-01-2023,21.082,20.313360820836,19.2331538983493,21.4062873856401
10-01-2023,20.768,20.0538237772951,19.005793576666,21.1594267845505
11-01-2023,20.381,19.7814614635477,18.7062735638461,20.8482489300792
12-01-2023,19.929,19.5016921632597,18.4035634807342,20.5873503369642
01-01-2024,19.507,19.1844347283288,18.1132206959215,20.2980204427298
02-01-2024,19.181,18.8759442954729,17.8054244761043,19.9575199940209
03-01-2024,18.659,18.5539983183865,17.4882840158577,19.6482024149122
04-01-2024,18.179,18.2095995664244,17.1277307837504,19.2656791537985
05-01-2024,17.72,17.8463995793848,16.7671678776296,18.9275441821893
06-01-2024,17.225,17.4921625809231,16.4427061366629,18.5992517203855
07-01-2024,16.744,17.141210016263,16.0515823087622,18.2094099975321
08-01-2024,16.186,16.8119815309179,15.7432011742558,17.879116018225
09-01-2024,15.706,16.4392905868107,15.3434806847121,17.5287116231553
10-01-2024,15.174,16.0742011535972,14.9774655687348,17.1514252777641
11-01-2024,14.72,15.7199719606829,14.6486442892168,16.7840731715142
12-01-2024,14.289,15.3499108371552,14.2609193611646,16.4017871113486
01-01-2025,14.001,14.9589177449364,13.8912556322102,16.0433151625685
02-01-2025,13.783,14.5966747906747,13.4694935280451,15.6604103204193
03-01-2025,13.591,14.2180085553769,13.1505008702113,15.3300472816899
04-01-2025,13.255,13.8967864984648,12.7743327571552,15.0110242133813
05-01-2025,12.98,13.5472331706034,12.4490388149304,14.664614804776
06-01-2025,12.857,13.1827242444973,12.0983701199152,14.2671294579599
07-01-2025,12.674,12.8468647836535,11.727532135465,13.9359047851213
08-01-2025,12.485,12.4759042747948,11.3947154683295,13.591080355823
09-01-2025,12.316,12.1558292929356,11.0745470929876,13.2568706026848
10-01-2025,12.267,11.8014159879518,10.6939454464449,12.8844334075804
11-01-2025,12.139,11.4861319588436,10.3619549802517,12.5951339484948
12-01-2025,12.102,11.1776948483723,10.0593485448925,12.2940317022621
01-01-2026,11.968,10.8725936414199,9.76440686182355,12.0114908944989
02-01-2026,11.781,10.5644131475454,9.50815886004819,11.7140126506714
03-01-2026,11.576,10.2765207158095,9.13395939108513,11.3947294321821
04-01-2026,NaN,9.98626664154552,8.88134877792509,11.1185451053215
05-01-2026,NaN,9.70309759967714,8.57726775041859,10.8407655123414
06-01-2026,NaN,9.41984504166393,8.27095086353447,10.5676428407915
07-01-2026,NaN,9.14807919355959,8.03692193583848,10.3040784065469
08-01-2026,NaN,8.90051994585194,7.72704251433094,10.0599845230464
09-01-2026,NaN,8.64428545305622,7.53264189775292,9.84505128965833
10-01-2026,NaN,8.41325755490088,7.29714210035252,9.59873919610776
11-01-2026,NaN,8.16573981260612,7.02948189517274,9.29729029052018
12-01-2026,NaN,7.94913607608603,6.80896293635598,9.15524630802873
01-01-2027,NaN,7.72548789509555,6.57730233883047,8.90666327186415
02-01-2027,NaN,7.49804506986543,6.37022291740841,8.72906919033686
03-01-2027,NaN,7.30656009239805,6.13294866964494,8.56672718857575
