Date,data,median,LB,UB
01-01-2020,72.124,70.124,70.124,70.124
02-01-2020,73.343,74.0689114141258,65.4572029274871,83.2045849268681
03-01-2020,74.679,75.0001407767845,67.5140685551314,82.0643254304066
04-01-2020,77.017,78.7076385996832,71.8506564051725,85.567369074699
05-01-2020,80.577,81.0499008524843,74.3326768641004,87.6807618078121
06-01-2020,82.916,82.9164805638236,76.3479641507123,89.3981495494883
07-01-2020,85.236,84.4381044928326,77.832119413492,91.1632946206294
08-01-2020,87.293,85.898425709508,79.5910901735205,92.3853424055717
09-01-2020,88.879,87.3523427447714,80.9576391939132,93.9341658580464
10-01-2020,90.093,88.8767483594397,82.3910274618729,95.3053632025546
11-01-2020,91.2,90.2845186466452,83.9185412347425,96.551738017108
12-01-2020,92.478,91.7766173364759,85.6278426478245,98.0248910395567
01-01-2021,94.788,93.2966758319862,87.1393478582483,99.6100713998169
02-01-2021,96.118,94.9252342805131,88.6759699957707,101.078094459245
03-01-2021,98.211,96.4410184238809,90.1494426433222,102.683723104537
04-01-2021,99.772,97.9403883332182,91.5253381733294,104.377182815514
05-01-2021,99.679,99.5712538556522,93.1459570341277,105.880539493651
06-01-2021,100.569,100.946298104571,94.6328870957328,107.40660858183
07-01-2021,101.477,102.458116227724,96.1240658560626,108.688731080967
08-01-2021,102.612,103.716036144518,97.4111716074378,109.863195196336
09-01-2021,104.099,104.934665721308,98.6811462043865,111.050589438709
10-01-2021,105.528,106.07889862328,99.8330785013681,112.247637610762
11-01-2021,106.554,107.163370176033,100.881767590676,113.564776041887
12-01-2021,107.573,108.094121652626,101.890352059298,114.340210025198
01-01-2022,107.8,109.040613692128,102.593876187624,115.026636865074
02-01-2022,108.636,109.726857133985,103.161736988268,115.785925450488
03-01-2022,108.604,110.299390490338,104.124117862002,116.671839015205
04-01-2022,107.785,110.759125489468,104.565259574575,117.086291325065
05-01-2022,107.429,111.241385174867,104.94118833557,117.634100164122
06-01-2022,107.37,111.495865343037,105.103431257244,117.742017711417
07-01-2022,107.583,111.642462213934,105.559494117053,117.686591577032
08-01-2022,107.474,111.760543967566,105.476358799756,117.870496380638
09-01-2022,107.432,111.655346031191,105.389012365758,118.048619994344
10-01-2022,107.819,111.573798420824,105.338136548192,117.7184004757
11-01-2022,108.429,111.279368964553,104.996893742717,117.6533086302
12-01-2022,109.413,111.016924938023,104.997421048103,117.116289458755
01-01-2023,109.745,110.631103271711,104.512295100957,116.81646932463
02-01-2023,109.714,110.104672123721,104.000340753112,116.444018609636
03-01-2023,110.084,109.680297328393,103.239172886048,116.081359807747
04-01-2023,110.774,108.954704677034,102.617540022923,115.188363686371
05-01-2023,111.422,108.329718960497,102.151442226171,114.528780933515
06-01-2023,111.466,107.48247265342,101.252266157769,113.607149288836
07-01-2023,111.382,106.597388087367,100.179181061555,113.00613922932
08-01-2023,111.451,105.74668458319,99.6928118867403,112.096475777341
09-01-2023,110.716,104.649632777838,98.399132706955,110.95266450833
10-01-2023,109.703,103.744372915818,97.5713916885304,109.960184659455
11-01-2023,108.529,102.726129707291,96.3762059446067,108.907263876835
12-01-2023,106.881,101.535966227971,95.4676930247217,107.796382305064
01-01-2024,105.522,100.399454601444,94.1368451735833,106.495273475542
02-01-2024,104.361,99.1069494062742,92.9949547244222,105.516200194218
03-01-2024,102.174,97.9182479178692,91.9086389298231,104.102475674768
04-01-2024,100.052,96.6364968477401,90.5964782127891,102.952144093681
05-01-2024,97.687,95.406263237975,89.1525599200314,101.623220415527
06-01-2024,95.741,94.0610035260275,87.8499834978899,100.237851694853
07-01-2024,93.193,92.6825706415416,86.4433969135717,98.9298056284089
08-01-2024,90.202,91.3266198449431,85.2051100040087,97.5034195378004
09-01-2024,87.654,89.8750368577593,83.7283272347009,96.1083562817004
10-01-2024,85.178,88.6042060935236,82.1955003358551,94.8419315419972
11-01-2024,82.946,87.1517602460847,80.9705253925343,93.2891413465386
12-01-2024,80.86,85.5595717178283,79.5733205286518,91.8588880102411
01-01-2025,79.314,84.1215389193422,77.9315033753886,90.5913192971099
02-01-2025,77.8,82.8935589713366,76.6801897047339,88.8917910434024
03-01-2025,77.018,81.3780968117961,75.2068886722577,87.5905022334437
04-01-2025,75.903,79.9077986390641,73.849608592292,86.3000572533269
05-01-2025,74.785,78.4566763438544,72.2718493954139,84.7010470865222
06-01-2025,73.739,77.0716444988096,70.7719902658888,83.3069735766261
07-01-2025,72.747,75.5176598392025,69.1232446637728,81.8601442455513
08-01-2025,72.046,74.105598271079,68.0938444372792,80.2916239934435
09-01-2025,71.459,72.6668945680536,66.3302642149206,78.9313519298168
10-01-2025,70.881,71.2413006982314,65.2468725093789,77.3530729391408
11-01-2025,70.423,69.8254327510716,63.6438680261888,76.1640350182494
12-01-2025,69.939,68.3688702293036,62.025869885853,74.6703058678452
01-01-2026,68.669,67.0426127649965,60.722874636331,73.3034726405403
02-01-2026,67.531,65.5678640524871,59.363327801125,71.9504257222073
03-01-2026,NaN,64.2369076152073,58.0085533253406,70.5691003945218
04-01-2026,NaN,62.8516158562136,56.6395924171269,68.957897763327
05-01-2026,NaN,61.5221511360344,55.2198793663013,67.799062026094
06-01-2026,NaN,60.1587601173471,53.9844732998326,66.2921309046245
07-01-2026,NaN,58.8454036255344,52.7095002738323,65.1098433784028
08-01-2026,NaN,57.6233541410063,51.5280834915971,63.8916300675945
09-01-2026,NaN,56.3018605559022,50.2574944650532,62.4209287659686
10-01-2026,NaN,54.9779377974348,48.9137205258332,61.2692962739134
11-01-2026,NaN,53.8492435824931,47.6099704557876,59.9545378891045
12-01-2026,NaN,52.5386720829644,46.4059254208214,59.2288674379198
01-01-2027,NaN,51.3905559465627,45.1229616887089,57.6826566659462
02-01-2027,NaN,50.1299376710035,43.871104722125,56.6005529390998
