Date,data,median,LB,UB
01-01-2020,26.209,25.209,25.209,25.209
02-01-2020,26.735,21.9335220186943,17.160177724103,26.8435849883951
03-01-2020,27.389,24.1437710986116,19.3764747869018,28.9626214940734
04-01-2020,28.367,26.3136149702817,21.518101529527,31.0924739555587
05-01-2020,30.021,28.1748268679128,23.5223903462814,32.9565263174921
06-01-2020,31.053,29.8392503233885,25.1159100279185,34.4709330631423
07-01-2020,32.149,31.3528145206139,26.698737494373,36.0273270645748
08-01-2020,33.128,32.7832019499664,28.1388353564327,37.5256571731716
09-01-2020,33.886,34.0508677441916,29.502348526744,38.6360374068913
10-01-2020,34.383,35.176447512694,30.6257009710788,39.7575831799902
11-01-2020,34.917,36.2672251353954,31.6213119773802,40.8289334842263
12-01-2020,35.581,37.2426050155458,32.5626689451282,41.8692809132084
01-01-2021,36.607,38.0769204212349,33.4185697272955,42.7164611206785
02-01-2021,37.275,38.9233995856901,34.2518519994625,43.7387087183232
03-01-2021,38.213,39.518618364845,34.9808597336413,44.0776992327587
04-01-2021,38.957,40.2224031273038,35.5328283828183,44.8293560320338
05-01-2021,38.795,40.7236960945634,36.1535964238861,45.3287973554284
06-01-2021,39.19,41.2636058918246,36.6409655355355,45.8251725400111
07-01-2021,39.471,41.6364068825338,37.0837577265214,46.400700349518
08-01-2021,39.815,42.0574787141911,37.4554297041436,46.6666254419262
09-01-2021,40.41,42.4224104456099,37.8489399569997,46.9172683261478
10-01-2021,40.991,42.5909858796621,37.9535569525972,47.2692528959691
11-01-2021,41.381,42.8558303311863,38.3996304042233,47.6631879407601
12-01-2021,41.865,42.9162173855745,38.4930834354901,47.546056049741
01-01-2022,41.839,43.0583927200634,38.355884605101,47.6552207659062
02-01-2022,42.223,43.0508613439757,38.5439191412435,47.7100009150576
03-01-2022,42.205,43.0870836294735,38.6701695497773,47.6147919171499
04-01-2022,41.796,42.9666834453964,38.5452996214085,47.6536216211092
05-01-2022,41.739,42.9975061889908,38.5032920777223,47.6177738856494
06-01-2022,41.731,42.8838448438146,38.308836497477,47.4997226019538
07-01-2022,41.927,42.6761921483721,38.0461254910765,47.2950107824579
08-01-2022,41.96,42.5489958645411,38.0245558247234,47.0838296231045
09-01-2022,41.904,42.3224031970032,37.8062332658439,46.857998005613
10-01-2022,42.037,42.1139908841721,37.3966002756673,46.6618104492955
11-01-2022,42.243,41.8208305940331,37.2690015537148,46.5132891776031
12-01-2022,42.5,41.5254185951553,36.9042705344559,46.0669901828125
01-01-2023,42.622,41.2406710202502,36.6601171889842,45.8164110869604
02-01-2023,42.547,40.9710496888709,36.429310764913,45.6137960548709
03-01-2023,42.624,40.5574939978381,36.0460112637064,45.0648767231428
04-01-2023,42.755,40.2770806107568,35.718121113154,44.8537392799405
05-01-2023,42.951,39.9115961280472,35.279211690714,44.4429234089693
06-01-2023,42.917,39.4781656970138,34.8278659270893,44.1611239192615
07-01-2023,42.729,39.1321239385324,34.4773060242616,43.6549101520122
08-01-2023,42.782,38.7084979676421,34.1125758357023,43.2784970874442
09-01-2023,42.45,38.309471517535,33.6850127707804,42.7942853185014
