Date,data,median,LB,UB
01-01-2020,72.124,70.124,70.124,70.124
02-01-2020,73.343,69.4443322080113,59.673813138381,79.9065460305942
03-01-2020,74.679,71.883377491558,61.7263577059594,81.6359024657201
04-01-2020,77.017,73.6458481631157,63.7480638949648,83.4659495021871
05-01-2020,80.577,75.5107666657351,65.2766789480002,85.344465778183
06-01-2020,82.916,77.458979655082,67.5267016438415,87.1868155860586
07-01-2020,85.236,79.468040898296,69.8824102746547,89.0976819788972
08-01-2020,87.293,81.4984179954705,71.8379529707839,91.5352655053896
09-01-2020,88.879,83.8049058212836,73.7551318483116,93.431009711876
10-01-2020,90.093,85.6789703730834,76.1025838419581,95.3625573189548
11-01-2020,91.2,87.9171490542546,78.2201871338645,97.9200191598477
12-01-2020,92.478,89.9997752780231,80.2065034725691,99.5420510316486
01-01-2021,94.788,92.0694849280038,82.6012362687133,101.969893616774
02-01-2021,96.118,94.0898283668931,84.2457041421237,104.047221223741
03-01-2021,98.211,96.1532407970199,86.3258172491018,105.734849257515
04-01-2021,99.772,98.1146891905226,88.331860622638,107.796396860021
05-01-2021,99.679,99.9465223823343,90.2195449061867,110.002942882315
06-01-2021,100.569,101.768895526209,92.0275462101054,111.502585307625
07-01-2021,101.477,103.385756976442,93.8707855594793,113.309248044711
08-01-2021,102.612,105.004139723901,95.3274976489573,114.63783085095
09-01-2021,104.099,106.559416748936,96.5355206355507,115.939641012334
10-01-2021,105.528,107.940248196315,98.3782440493512,117.624742184045
11-01-2021,106.554,109.19547679182,99.3865453776048,118.727130326168
12-01-2021,107.573,110.455174947518,100.546183909646,119.904012013489
01-01-2022,107.8,111.163777180046,101.404696453726,120.666625900359
02-01-2022,108.636,111.922885006995,102.047854741188,121.612684007363
03-01-2022,108.604,112.549971668766,103.063842218218,122.225514824846
04-01-2022,107.785,113.006713021512,103.238833722754,122.83946986224
05-01-2022,107.429,113.470336522392,103.597894820746,123.220141483841
06-01-2022,107.37,113.810447845643,104.120129733536,123.556230293935
07-01-2022,107.583,113.625473285722,103.801280156868,123.246771374879
08-01-2022,107.474,113.447709676468,103.691412736218,123.305303252416
09-01-2022,107.432,113.419916821594,103.770843269295,123.05576387607
10-01-2022,107.819,113.129469062031,103.18346446145,122.653829202275
11-01-2022,108.429,112.712961421231,103.099953658571,122.530223534052
12-01-2022,109.413,112.125086209491,102.477481729271,121.487076797974
01-01-2023,109.745,111.465636495049,101.772879734541,121.140119427521
02-01-2023,109.714,110.655860202619,100.971652296422,120.171108767803
03-01-2023,110.084,109.798725446656,100.201776413934,119.430842503992
04-01-2023,110.774,108.889066373411,98.8528938183809,118.41865760791
05-01-2023,111.422,107.791864099602,98.4108322091424,117.221684832217
06-01-2023,111.466,106.806852442495,97.154142130393,116.708524621477
07-01-2023,111.382,105.668003054152,96.1307829338389,115.067662093773
08-01-2023,111.451,104.536348641967,94.8337079504904,114.341150766547
09-01-2023,110.716,103.375832320591,93.5782896674021,113.007229619393
10-01-2023,109.703,102.020412411565,92.5199329874035,111.902420399434
11-01-2023,108.529,100.79172511344,90.9472180205194,110.328619197347
12-01-2023,106.881,99.6001612210612,89.9242940937364,109.116655110844
01-01-2024,105.522,98.3026577486479,88.9394498905515,108.194268648051
02-01-2024,104.361,97.0618597102966,87.4558789626006,106.684706395907
03-01-2024,102.174,95.8369281377036,85.9561854894964,105.587772334727
04-01-2024,100.052,94.4464561424213,84.9554491138575,104.084116432952
05-01-2024,97.687,93.1740524559677,83.7457908340545,102.739133474541
06-01-2024,95.741,91.9978016566446,82.3218470796043,101.710817994795
07-01-2024,93.193,90.7741419904231,81.1553216605214,100.833984878405
08-01-2024,90.202,89.7019493860529,79.9393268123976,99.4254694407552
09-01-2024,87.654,88.516259178596,78.7954817170132,98.1779795482865
10-01-2024,85.178,87.3797927267442,77.6028214155504,96.7641814553725
11-01-2024,82.946,86.4432467028837,76.276485259067,95.746667929339
12-01-2024,80.86,85.2457562461453,75.5787915702933,94.8310813215494
01-01-2025,79.332,84.1660099406387,74.5438679232069,94.0149144414766
02-01-2025,77.831,83.2631225907894,73.5598762489704,93.2579789892228
03-01-2025,77.064,82.3933953114201,72.7625886877705,91.9566670417143
04-01-2025,75.967,81.6132923632704,71.9390601564328,91.1054578370743
05-01-2025,74.878,80.6718943561536,71.0173931841026,90.2306381795541
06-01-2025,73.905,79.6799378067784,70.0240871024004,89.3141764020643
07-01-2025,72.987,78.8861508398613,69.3459973406568,88.6701580888159
08-01-2025,72.373,78.2504211880762,68.6943937485658,88.0407060850771
09-01-2025,71.892,77.4389622833242,67.3341235917749,86.9081401098146
10-01-2025,71.384,76.6454107558738,66.9895516413739,86.4391833187829
11-01-2025,71.017,75.9842895102564,66.5461904872016,85.9347600722299
12-01-2025,70.646,75.2979260736253,65.5102439070047,84.9302806964435
01-01-2026,69.544,74.6641041446903,64.9446197004418,84.4435435637476
02-01-2026,68.689,74.1962453031552,63.7865008464924,83.8211445169736
03-01-2026,67.104,73.4891658304667,63.9558698648289,83.2431977211828
04-01-2026,65.726,73.0572354501818,63.3557671788321,82.8243787588267
05-01-2026,NaN,72.5517828982583,62.9796992083875,82.0960780022232
06-01-2026,NaN,71.988166193886,62.1221953749362,81.7735336738489
07-01-2026,NaN,71.5116401975523,61.8145728214314,81.4052141029881
08-01-2026,NaN,70.9994792959163,61.5124930205688,80.8743446922521
09-01-2026,NaN,70.6358116352552,61.0410303733354,80.3662364975029
10-01-2026,NaN,70.2870534050607,60.8231348958727,80.1262199966803
11-01-2026,NaN,69.8991146973921,60.0082545951434,79.9489577465497
12-01-2026,NaN,69.6462766986401,60.0511450113833,79.2130288933324
01-01-2027,NaN,69.2642139642363,59.5032680826232,79.1187523782008
02-01-2027,NaN,68.8471524865774,59.0907550507315,78.5339457032108
03-01-2027,NaN,68.6191017270254,59.0052053070479,78.2782281383516
04-01-2027,NaN,68.2543646342666,58.511734328353,78.1585799520495
