Date,data,median,LB,UB
01-01-2020,14.237,12.237,12.237,12.237
02-01-2020,14.41,13.9433161076702,12.2916818567085,15.5947202316286
03-01-2020,14.698,14.8700068019146,13.2993564158814,16.4949818617107
04-01-2020,15.149,15.5027984781496,13.9378842923256,17.1048937901974
05-01-2020,15.775,16.0739460106278,14.5043740440924,17.6576729964752
06-01-2020,16.233,16.5722939946529,15.0198574529742,18.1383000755265
07-01-2020,16.869,17.0376812560517,15.5053889805536,18.6371918115171
08-01-2020,17.635,17.4665001570423,15.9214903683511,19.0190302878967
09-01-2020,17.993,17.9319606776224,16.4113780276713,19.4982998142171
10-01-2020,18.431,18.3271571693677,16.7588395258384,19.8727891511628
11-01-2020,18.816,18.7402600996984,17.1232207679466,20.3331033343335
12-01-2020,19.177,19.1231750068554,17.5807912725869,20.6258645819067
01-01-2021,19.822,19.5344081864397,17.9963002319311,21.0258012408218
02-01-2021,20.22,19.9053942881079,18.3351808584948,21.4622515970854
03-01-2021,20.698,20.2430743556217,18.6747946018115,21.815971926866
04-01-2021,21.147,20.6034750415818,19.056635379494,22.1588462172315
05-01-2021,21.471,20.9605340170443,19.3988420710909,22.5145489155769
06-01-2021,21.874,21.3201356429584,19.7418468590291,22.8315510274189
07-01-2021,22.167,21.6556725319076,20.0964531695936,23.2324301915335
08-01-2021,22.295,21.9531106705308,20.3838893350832,23.5176980217908
09-01-2021,22.69,22.2604805166469,20.7162828784908,23.8674700099264
10-01-2021,23.009,22.5909982448616,21.0750417975297,24.1225754100218
11-01-2021,23.246,22.8717096368226,21.3122255532204,24.4733876797259
12-01-2021,23.451,23.1479567786206,21.6539546123671,24.7112851244735
01-01-2022,23.487,23.4413993901163,21.8496717916364,24.9925774226491
02-01-2022,23.755,23.6713063572875,22.1368931583347,25.2188893912683
03-01-2022,23.784,23.9062501874482,22.3856264477009,25.4737949185104
04-01-2022,23.673,24.1731915612766,22.6254581746352,25.6850441833082
05-01-2022,23.586,24.3542685867155,22.784548970835,25.8451693164434
06-01-2022,23.494,24.5569452353165,23.0602810014268,26.0993979774008
07-01-2022,23.568,24.757250945921,23.1924110966268,26.3175807150141
08-01-2022,23.551,24.9072668002786,23.3617114685688,26.460195474092
09-01-2022,23.739,25.0998146321971,23.551568070259,26.6206893037392
